indicator_name,label,module,data_variable,variable_type,numerator_rule,denominator_rule,missing_rule,domain_variable,domain_value,dimensions,statistic_type,target_category,ci_method,ci_methods_by_dimension,department_categories,source_spss,sql_definition,source_reference_file,source_reference_sha256,source_dictionary_pdf,status
ayuda_escuela_familiar,ayuda_escuela_familiar,3.6 Búsqueda de ayuda,ayuda_escuela_familiar,binary_materialized,ayuda_escuela_familiar == 1,dom_busco_escuela == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_escuela,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_escuela_hablo_agresor,ayuda_escuela_hablo_agresor,3.6 Búsqueda de ayuda,ayuda_escuela_hablo_agresor,binary_materialized,ayuda_escuela_hablo_agresor == 1,dom_recibio_escuela == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_recibio_escuela,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_escuela_hablo_director,ayuda_escuela_hablo_director,3.6 Búsqueda de ayuda,ayuda_escuela_hablo_director,binary_materialized,ayuda_escuela_hablo_director == 1,dom_recibio_escuela == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_recibio_escuela,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_escuela_hablo_padres_agresor,ayuda_escuela_hablo_padres_agresor,3.6 Búsqueda de ayuda,ayuda_escuela_hablo_padres_agresor,binary_materialized,ayuda_escuela_hablo_padres_agresor == 1,dom_recibio_escuela == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_recibio_escuela,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_escuela_hermana,ayuda_escuela_hermana,3.6 Búsqueda de ayuda,ayuda_escuela_hermana,binary_materialized,ayuda_escuela_hermana == 1,dom_busco_escuela == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_escuela,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_escuela_hermano,ayuda_escuela_hermano,3.6 Búsqueda de ayuda,ayuda_escuela_hermano,binary_materialized,ayuda_escuela_hermano == 1,dom_busco_escuela == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_escuela,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_escuela_llamo_atencion,ayuda_escuela_llamo_atencion,3.6 Búsqueda de ayuda,ayuda_escuela_llamo_atencion,binary_materialized,ayuda_escuela_llamo_atencion == 1,dom_recibio_escuela == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_recibio_escuela,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_escuela_madrastra,ayuda_escuela_madrastra,3.6 Búsqueda de ayuda,ayuda_escuela_madrastra,binary_materialized,ayuda_escuela_madrastra == 1,dom_busco_escuela == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_escuela,1,Nacional,prevalence,1,wald,Nacional=>wald,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_escuela_madre,ayuda_escuela_madre,3.6 Búsqueda de ayuda,ayuda_escuela_madre,binary_materialized,ayuda_escuela_madre == 1,dom_busco_escuela == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_escuela,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_escuela_otro,ayuda_escuela_otro,3.6 Búsqueda de ayuda,ayuda_escuela_otro,binary_materialized,ayuda_escuela_otro == 1,dom_busco_escuela == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_escuela,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_escuela_otro_pariente,ayuda_escuela_otro_pariente,3.6 Búsqueda de ayuda,ayuda_escuela_otro_pariente,binary_materialized,ayuda_escuela_otro_pariente == 1,dom_busco_escuela == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_escuela,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_escuela_otro_tipo,ayuda_escuela_otro_tipo,3.6 Búsqueda de ayuda,ayuda_escuela_otro_tipo,binary_materialized,ayuda_escuela_otro_tipo == 1,dom_recibio_escuela == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_recibio_escuela,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_escuela_padrastro,ayuda_escuela_padrastro,3.6 Búsqueda de ayuda,ayuda_escuela_padrastro,binary_materialized,ayuda_escuela_padrastro == 1,dom_busco_escuela == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_escuela,1,Nacional,prevalence,1,wald,Nacional=>wald,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_escuela_padre,ayuda_escuela_padre,3.6 Búsqueda de ayuda,ayuda_escuela_padre,binary_materialized,ayuda_escuela_padre == 1,dom_busco_escuela == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_escuela,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_escuela_pares_amigos,ayuda_escuela_pares_amigos,3.6 Búsqueda de ayuda,ayuda_escuela_pares_amigos,binary_materialized,ayuda_escuela_pares_amigos == 1,dom_busco_escuela == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_escuela,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_escuela_tia,ayuda_escuela_tia,3.6 Búsqueda de ayuda,ayuda_escuela_tia,binary_materialized,ayuda_escuela_tia == 1,dom_busco_escuela == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_escuela,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_escuela_tio,ayuda_escuela_tio,3.6 Búsqueda de ayuda,ayuda_escuela_tio,binary_materialized,ayuda_escuela_tio == 1,dom_busco_escuela == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_escuela,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_hogar_abuela,ayuda_hogar_abuela,3.6 Búsqueda de ayuda,ayuda_hogar_abuela,binary_materialized,ayuda_hogar_abuela == 1,dom_busco_hogar == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_hogar,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_hogar_abuelo,ayuda_hogar_abuelo,3.6 Búsqueda de ayuda,ayuda_hogar_abuelo,binary_materialized,ayuda_hogar_abuelo == 1,dom_busco_hogar == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_hogar,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_hogar_car,ayuda_hogar_car,3.6 Búsqueda de ayuda,ayuda_hogar_car,binary_materialized,ayuda_hogar_car == 1,dom_busco_hogar == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_hogar,1,Nacional,prevalence,1,wald,Nacional=>wald,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_hogar_consejo,ayuda_hogar_consejo,3.6 Búsqueda de ayuda,ayuda_hogar_consejo,binary_materialized,ayuda_hogar_consejo == 1,dom_recibio_hogar == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_recibio_hogar,1,Nacional,prevalence,1,wald,Nacional=>wald,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_hogar_consuelo,ayuda_hogar_consuelo,3.6 Búsqueda de ayuda,ayuda_hogar_consuelo,binary_materialized,ayuda_hogar_consuelo == 1,dom_recibio_hogar == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_recibio_hogar,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_hogar_escolar_adulto,ayuda_hogar_escolar_adulto,3.6 Búsqueda de ayuda,ayuda_hogar_escolar_adulto,binary_materialized,ayuda_hogar_escolar_adulto == 1,dom_busco_hogar == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_hogar,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_hogar_familiar,ayuda_hogar_familiar,3.6 Búsqueda de ayuda,ayuda_hogar_familiar,binary_materialized,ayuda_hogar_familiar == 1,dom_busco_hogar == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_hogar,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_hogar_hablo_familia,ayuda_hogar_hablo_familia,3.6 Búsqueda de ayuda,ayuda_hogar_hablo_familia,binary_materialized,ayuda_hogar_hablo_familia == 1,dom_recibio_hogar == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_recibio_hogar,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_hogar_hermana,ayuda_hogar_hermana,3.6 Búsqueda de ayuda,ayuda_hogar_hermana,binary_materialized,ayuda_hogar_hermana == 1,dom_busco_hogar == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_hogar,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_hogar_hermano,ayuda_hogar_hermano,3.6 Búsqueda de ayuda,ayuda_hogar_hermano,binary_materialized,ayuda_hogar_hermano == 1,dom_busco_hogar == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_hogar,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_hogar_llamo_atencion,ayuda_hogar_llamo_atencion,3.6 Búsqueda de ayuda,ayuda_hogar_llamo_atencion,binary_materialized,ayuda_hogar_llamo_atencion == 1,dom_recibio_hogar == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_recibio_hogar,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_hogar_madrastra,ayuda_hogar_madrastra,3.6 Búsqueda de ayuda,ayuda_hogar_madrastra,binary_materialized,ayuda_hogar_madrastra == 1,dom_busco_hogar == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_hogar,1,Nacional,prevalence,1,wald,Nacional=>wald,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_hogar_madre,ayuda_hogar_madre,3.6 Búsqueda de ayuda,ayuda_hogar_madre,binary_materialized,ayuda_hogar_madre == 1,dom_busco_hogar == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_hogar,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_hogar_otro,ayuda_hogar_otro,3.6 Búsqueda de ayuda,ayuda_hogar_otro,binary_materialized,ayuda_hogar_otro == 1,dom_busco_hogar == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_hogar,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_hogar_otro_pariente,ayuda_hogar_otro_pariente,3.6 Búsqueda de ayuda,ayuda_hogar_otro_pariente,binary_materialized,ayuda_hogar_otro_pariente == 1,dom_busco_hogar == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_busco_hogar,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
ayuda_hogar_otro_tipo,ayuda_hogar_otro_tipo,3.6 Búsqueda de ayuda,ayuda_hogar_otro_tipo,binary_materialized,ayuda_hogar_otro_tipo == 1,dom_recibio_hogar == 1,SYSMIS/NULL tratado literalmente por la sintaxis SPSS; R usa na.rm dentro del dominio,dom_recibio_hogar,1,Nacional,prevalence,1,logit,Nacional=>logit,,13_CRS04_3.6_BusquedaAyuda*.sps,02SQL/stage3_08*.sql; bloque exacto registrado en stage3_spss_block_lineage.csv,spss_reference_results.csv,667f82c959c4a59e30e40e1f94ecc7108ed38790f9234b75c4fda83bd6a25fc0,No usado como autoridad de cálculo; validar metadata Stage 02 si se exige trazabilidad PDF,implemented_and_required_by_spss_reference
